"restaurant_name","restaurant_url","restaurant_user_name","restaurant_user_review"
"Pomodoro","https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food","Raquel M.","Nope. Terrible food and subpar service. My expectations were perhaps unreasonably high given the website's description of the chef's experience. The bread provided as a starter was neither fresh nor toasted. It had the distinct preservative flavor of poor quality bread. The pesto served with the bread was cold and reminiscent of the flavor of grocery store pesto. Our server was more interested in high dollar tables where cocktails were ordered and it was difficult to get his attention. I had the pesto di pomodori secchi alla puttanesca and the anchovy smell and flavor overpowered everything else. I typically can't get enough pasta but could not finish this dish. My husband had the manicotti al forno and while it was good the walnut flavor was overpowering. The price of our meal was not commensurate with its quality. We've had cheaper meals that were tastier and higher quality. I wish we had skipped this place."
"Pomodoro","https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food","Jenny H.","FOOD: Ordered a few different pastas named as their ""popular dishes"" and they were all mediocre. 6/10
SERVICE: Good. Waitress came to check in frequently. Prompt. Courteous. 9/10
**Important to note. One big letdown for me and will be for all parents with babies/toddlers: NO HIGHCHAIRS PROVIDED HERE."
"Pomodoro","https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food","Amanda I.","I came to Pomodoro the night after an interview to reward myself and unwind a bit. I ordered the Dungeness crab angel hair pasta special and loved it. Though it was pricey, there was a good amount of crab. I believe it also had some black truffles which added great flavor to the simple butter garlic sauce. They also offer a spicy sauce to drizzle on top and I would highly recommend it. It is a bit spicy so maybe ask to try a little on the side first.
For dessert I got the creme brûlée. This is perhaps one of my favorite dessert dishes so I couldn't resist. I was somewhat disappointed. Instead of the creamy center it usually has, this one was much firmer. The flavor was good but the texture was certainly off. The top tasted like a toasted marshmallow which, again, is not quite what one typically looks for in a creme brûlée. But it was good and I ate it up. However for $9 it is definitely not worth the price.
Service here is really good. The owner is very friendly and chatted to me a little about my trip to Seattle. Other employees were very efficient and friendly as well. The check did feel a little rushed at the end but otherwise the service was great!
If you're looking for somewhere to go for a special occasion this would be a really good option. The food is a little pricier but it is delicious. The ambiance creates a more upscale feel and the service is on point."
"Pomodoro","https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food","Sloan C.","Went there last Friday night. Although I was late for my reservation, they were nice enough to find a table for me and my friend. Food was great. Ordered linguine with cream and anise sauce and shrimp. The sauce was balanced - flavorful yet not too heavy. The pasta was topped with some grapes, which I found interesting. I also ordered ab octopus side and it was soooo tender. Would definitely come back again to try other items from the menu!"
"Pomodoro","https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food","Christina T.","My boyfriend and I came here for date night and it has become our favorite ""hidden gem"" that turned into an anniversary tradition. We love pasta.
Their restaurant is a small space and being that they're only open 5-11pm, I'd recommend going during the week.
Their bread and dip appetizer is to die for! It's light and fluffy and appetizers set you in for the rest of the meal to come. My boyfriend got the Linquine con Gamberie and I got the Penne Pasta alla Vodka. Delicious, delicious, delicious. If you like everything with a bit of spice like myself, just ask for their sauce! Someone will come by and give you a teaspoon full of their secret sauce.
Customer service is great. The intimate feel of the restaurant is amazing. It's a great place to dine!"
"Pomodoro","https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food","Annalise W.","Love this place. Perfect little neighborhood Italian restaurant. Ideal for date nights, celebrating, or if you're just craving some delicious Italian food. Romantic, intimate, and homey vibe.
Portion sizes are generous and food is always consistently delicious. I love their caesar salad. I always get the same entree, the chicken breast with gorgonzola sauce and pasta with red sauce. It's absolutely amazing! Chicken is tender and juicy. I always have a hard time deciding if I want a creamy white sauce or a zesty tomato sauce and I love this dish because I get the best of both worlds. The chicken is covered in a creamy gorgonzola and the pasta is in a light tomato sauce. Portion size is very generous. They also have a house made chili oil that you can ask for on your pasta. It's too spicy for me, but if you love some heat I recommend. I have also ordered the carbonara, which I recommend. I also highly recommend the tiramisu.
Definitely one of my favorite Italian restaurants in the city! There is also a free covered parking garage that is super convenient."
"Pomodoro","https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food","Alex O.","Best fettuccine Alfredo hands down. At least for me. I don't know why but it has such an interesting taste. Different from all the other Alfredo dishes I've had. I just want to eat more and more. It has a Spanish twist to it. If you order it's Polla al Jerez. The tiramisu is also heavenly. I need to stop trying the other desserts and just stick with this one.
The snow crab pasta is also exceptionally good. I need to get this one again. If only I could eat pasta everyday."
"Pomodoro","https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food","Artemis L.","I am giving this restaurant five stars despite a couple of unsettling experiences with our waiter. The food is just that good.
My husband took me out to dinner at Pomodoro last night to celebrate my birthday. It is a lovely little restaurant, with creative lighting (red circle lights, tiny twinkling white lights, and warm yellowish-white lights), and crisp white tablecloths.
I had the tomato cream soup, the paella, and I split the dungeness crab linguine with my husband. My husband also had the pork pancetta. My husband is characteristially very unenthusiastic, so when I asked him how his food was and he said ""good"" (he says ""okay"" 95%+ of the time that I ask him this question), I knew that the food was an unusually special experience for him, too!
My food was absolutely outstanding, probably among the top ten meals I've ever eaten. The chef had a lovely long blurb included in the menu about his love for cooking, a few of his famous customers, and his experience as a chef. While I enjoyed reading this blurb, I definitely judged the food on my actual experience of eating it, which was heavenly.
We also ordered a bottle of the Cava Mont Marcal wine. I enthusiastically recommend this wine. It was outstanding.
Our waiter has a very genteel manner, but his memory and attentiveness are unfortunately severely lacking. We arrived fairly late, just after 9pm, and perhaps he'd had a long and busy night before we arrived. He also appeared to be pushing 90 years old.
He smiled a lot and he seemed like he was trying his best, but he basically ignored us for the middle half of our meal. My husband had to literally get up out of his chair three times to go up to him when we needed something. He was just in his own world (also I think partially closing the restaurant, but we just couldn't get his attention for several minutes on end after several tries).
He was respectful and sweet when he did get to us, however, he also brought up four very serious and upsetting topics (communism, genocide, global warming, and immigration), all of which I deeply care about, however, I would prefer very much to focus on lighter, more pleasant conversational topics while eating a celebratory birthday dinner. It was an odd experience - I must say I've actually never had a waiter bring up such topics when dining out.
At the start of our meal, I informed the waiter that I am gluten-free due to a serious medical condition which gluten can aggravate terribly. I was happy to see that there are gluten-free options for many of the dishes, which I requested. He seemed to really listen to that, which is important to me, and I did not flare with my condition after eating my meal.
However, at the end of the night, he brought me out a surprise piece of tiramisu with a flaming birthday candle on it. He had a huge smile on his face and he looked so excited, and I was delighted! However, when he put the piece of tiramisu in front of me I had a scared feeling for a second and asked him, ""Is this gluten-free?"" He said, ""No."" I said, ""I can't eat it then, can you please take it away?"" He said, ""I'm sorry, I didn't know."" I said, ""Yes, you did know, because I told you at the beginning of the meal that I am gluten-free due to a serious medical condition."" He said again, ""I'm sorry, I didn't know."" To be honest, the apology seemed genuine. He seems like a nice person. But it's a little scary that he completely forgot something that could have caused me serious pain.
But then he said, ""well, your husband can eat it then."" I said, ""My husband will not be eating birthday cake in front of me on my birthday that I am not able to eat."" He offered me Spumoni or coffee on the house. I declined.
I feel like he was really trying to make things right, I think he just wasn't getting it. I got upset and asked my husband to pay for our meals and asked my husband to leave a 20% tip to be polite (I usually tip between 23% - 27%). I left the restaurant and waited for my husband in the car while he paid. I feel like the waiter does embody the spirit of service that I look for when I dine out, despite the unsettling errors on his part.
Recommended, but if you are gluten-free maybe double-check more than you usually would. This food is absolutely stunning."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Alex O.","Arancini Score: 3.5/5
Deep fried cheesy risotto served with light marinara sauce. Perfectly crispy. Has a nice crunch to it and has plenty of cheese pull!!! However, it was not very creamy and had a subtle taste. The added peas were a nice touch though
Gnocchi Score: 2.5/5
I was excited for this one but was let down. If you eat the gnocchi by itself the Gorgonzola cheese sauce is way too overpowering and goes straight to the nose. However, the flavor subsides when combined with walnuts.
Rigatoni Score 4/5
The pasta has a really nice bite to it. The sausage was on point and goes very well with the red peppers. I only wish that the red peppers were a lot smaller and not so daunting.
Lasagna Score 4.5/5
I have never had good home made lasagna and the best lasagna I have had is frozen. However, this knocks the frozen lasagna out of the park. It's a thin lasagna filled with a good balance of meat, cheese, and sauce. I especially like that the edges are nice and crispy.
Tiramisu Score 5/5
Omg this was so good. It was cool and refreshing. Filled with so much mascarpone cream. Coffee drenched lady fingers in between the layers and a chocolate top. I will get this again and devour it in less than 2 minutes. I gotta stop..."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Kayla D.","A gem around the corner from everything! Delicious Italian food this place comes served with fine wines , kind staff, and excellent service!
Not only does it smell divine, your first bite tastes just as incredible! Came here for a business meeting a rec from the hotel.
Truly a delight !"
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Dave W.","Assagio was packed on this cold, wet, rainy, Seattle night. The place felt warm and inviting and our waiter could not have been any better. Really great service.
My wife had the linguini and clams. I had their saltimbocca. We both had ceasar salads. I'd give the pasta 4 stars and the saltimbocca a 3.5 star. A red blend wine from Montepulciano was fantastic.
The place has a vibrant atmosphere and is noisy in a good, Italian way. Definitely recommend!"
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Jessica S.","Bra. Vo. Round of applause for the waitstaff, hosts, chefs, and anyone else that I may have missed. This place hits the spot and doesn't miss a beat!
We made reservations day of using open table for a 5:45pm dinner. We were immediately greeted, checked in, and sat right away. We had a lovely table for two. This place is cozy and offers an intimate dining experience. I highly recommend this establishment for folks celebrating or just looking for a delicious authentic Italian dinner.
Food was top notch, after dinner coffee was a real treat, and the service was not a disappointment.
I can't wait to go back."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Toni Rose D.","My partner and I were craving pasta and we literally went to this restaurant because it was the closest to us. I'm glad we checked it out. We sat by the bar so that we could be seated immediately. The restaurant was pretty packed which is always a good sign. The bartender immediately served us with water. I ordered a glass of red blended wine to go with my pasta. I ended up ordering the pasta sampler with three different types of pasta: gnocchi, ravioli, and orecchiette. My partner ordered the rigatoni. The food came out right away. The serving for one pasta is a good size, but I thought that the sampler came in a smaller serving. The orecchiette was definitely my favorite although the other two weren't that bad. My partner loved the rigatoni. For dessert, we got the chocolate cheesecake and it was so rich. We were definitely stuffed. The service was on point!
Restrooms are separated between females and males."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Molly M.","Delish! The 3 pasta tasting was amazing. Gnocchi was bomb! Great atmosphere too for a fun night out."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Jan M.","We were in town for a long weekend, and our normal place, Tulio, was closed for renovations....so we needed to find a new Italian place to eat dinner. After doing a bit of research, this place seemed to be ideal, as it has a few fish dishes, some vegetarian dishes and looked quaint and cozy from the pictures.
Upon arrival, we were seated immediately (as we did have reservations). First impression overall was good - this place was busy and bustling with energy. I was excited to see several specials for the night, and three of them were fish! The wine list was also very extensive with Italian wines from all regions. We asked for a recommendation from our waiter, and we went with it. He was spot on with the wine - it was fantastic!
We started with bruschetta, which was fresh and not too garlicky, just the way I like it. My partner had the minestrone soup and said it was fantastic. For entree's, he had a basic pasta puttanesca and I ended up ordering the baked eggplant, even though the specials looked amazing.
Food arrived quickly, and I will say, the flavors were overall very good, but the eggplant was a bit odd. Usually this is served with eggplant cutlets, but I found that there was mostly the skin of the eggplant with very little of the vegetable middle (the meaty part), so it was a bit tough and not that enjoyable. I think I was just unlucky, but this is the reason I gave this place 4 stars versus 5. My partner really enjoyed his pasta.
Would I come back? Yes, but I still prefer Tulio and will return there next time I am in town."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Jen W.","20 years later, we visit again And have a very yummy dinner. And the Tiramisu!!!
we parked 2 blocks away in the Amazon building because it was free on the weekends...and saw there is free parking Across the street lol"
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","MyAnne K.","My new favorite Italian Restaurant in the city! Assaggio nailed my favorite dish, ""Cioppino""! Full of flavors and packed with delicious fresh perfectly cooked seafood in a spicy light tomato based broth. Right on!!!! Wine list is great. We had a bottle of a spicy Sicilian wine. Dammmmmnn good!
Service on point. Both times I dined here, was nothing less than perfect.
The vibe in this restaurant is lovely, welcoming, and warm. I was able to reserve a table for 4 on a Thursday night. The place was packed! Full of families, couples, and business people. This place is for everyone. Cannot go wrong here. Love you Assagio!!"
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Caitlen S.","Super unimpressed... went here for a date night on vacation with my boyfriend, after being given suggestion by the concierge and looking at yelp. The only thing that was worthwhile here was the oil for the bread! We asked for a second basket, that's an extra charge and it came literally after we had finished our meal. Our entrees came out SO fast they must have been microwaved, but one of our meals was barely warm! Lastly, we attempted to experience the highly recommended zeppole - not worth anyone's time or effort. Both the pastry and dipping were hardly considered good.
I had high expectations for this restaurant, and am truly disappointed it didn't satisfy. It also didn't help that a group sitting somewhat near us who were friends with the staff were literally yelling and laughing so loud I couldn't hear anything my partner was saying without having to repeat myself in a loud voice. Several groups around us were giving the table looks, as it was an obvious annoyance.
When it came time to use the bathroom, one of the two toilets was majorly clogged with lots of toilet paper, and the other had globs of wet toilet paper on the back portion of the toilet. Either way, it was undesirable to want to use and a rather easy thing to fix, something necessary in a busy restaurant to maintain.
The ambiance was clearly not fulfilled given the attempts. I would not return the next time I'm in Seattle."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Nathan S.","I couldn't find parking and had to park 4-5 blocks away, so I was already grumpy by the time I got to my table.
Our seating was fine (next to front window), but I noticed that the dining area is a very cramped, almost claustrophobic space.
Anyway, our party ordered drinks. I asked what beers they had on tap. The waiter listed them and then asked if I was local. Weird question, to which I replied, ""Yes, and I'll take the Fremont.""
The drinks were fine. My beer was good and somebody ordered a well-made White Russian.
When the waiter returned, we ordered some appetizers. This process was difficult because after asking for recommendations, our waiter tried to up-sell us on a $50.00 main dish, claiming that we could split it three ways and wouldn't lose our appetite. Then when we asked for another recommendation, he said, ""The gnocchi is good...""
At this point, I'm thinking to myself, ""Wtf is wrong with this guy...that's another main dish."" I decided to end this awkward interaction and blurted out, ""We'll take some bruschetta.""
So, off he goes with our appetizer orders: one member of our party had ordered some type of shrimp or prawn appetizer and another had ordered what looked like deep-fried green olives.
Shortly, the appetizers arrived, minus my bruschetta. It was also at this point that we decided on dinner.
I ordered their margherita pizza, somebody else ordered their fish, and another guy ordered some pasta.
Long story short, their margherita was one of the worst neopolitan style pizzas I have ever had. I took a few bites and refused to eat anymore.
I tried a little bit of the fish dish and it was good, but can't comment on the pasta.
After that, I desperately wanted to leave, but unfortunately other members of our party decided to order dessert: cannolis and lemon sorbet.
The sorbet was a frozen travesty and barely edible and the miniature cannolis looked like tiny unappetizing weiners.
The total cost of this abysmal experience came to $188.00....even without the forgotten bruschetta.
I won't be returning to Assaggio and recommend that consumers choose somewhere else to dine."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Tiffany G.","We tried this place recently when reservations for Lola next door were full. I made reservations a few days before, this was our first visit here. We started with the caprese salad and well what can I say, it was basil, tomatoes and mozzarella. Pretty basic and rather underwhelming for $12. We both had the pasta sampler and I have to say my combination was quite delicious. Gnocchi, penne with pancetta and oriettcheta with beechers cheese. I would definately order that again. We split a dessert, a lemon sorbet of sorts. It was tasty but rather basic again. Service was prompt and courteous. Cute ambiance, overall a decent dinner. I'm giving it 4 stars because not sure it was worth the price tag. I would still rather have gone to Lola next door given the option."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Lawrence L.","We came here as part of a dinner tasting spree. With limited time in Seattle and too many good restaurants we wanted to try, we started getting single dishes at places. Here we got the Pasta Tasting dish and she loved it! I really liked it. The gnocchi, risotto and papardelle were great but the papardelle definitely took 1st place for both of us! The garlic for the bread was also amazing. I'd probably go back just for that!"
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","David K.","Had a great dinner at Assaggio tonight! Clams and mussels, followed by Risotto with squid ink, halibut, prawns and who knows what else! Delicious! Fantastic Italian wines, espresso, Grappa and Limoncello to finish our meal! Amazing !
We have eaten probably 15 meals at Assaggio in the past 23 years. We have NEVER had a bad meal. I don't know where a bad review might come from since we've never had a bad experience.
Such a wonderful atmosphere, Mauro has always greeted us as if we are family. We hope to visit Italy with Mauro in the next few years! Felicidades!"
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Jessica G.","Super disappointing.
I took a new employee here (visiting from out of town) for dinner because of the good reviews, location, and ambience. Plus, I figured you can't really go wrong with Italian food, right?
WRONG! This place was disappointing on so many levels. I booked through Open Table, which actually went seamlessly. Got seated at a cute and quaint table right by the window, perfect for people watching. And then I noticed them...the fruit flies. EVERYWHERE. On the bread brought to the table. Floating around in the air. Lounging around on our table. Making themself at home on and in my wine. *shudders*
I spoke to the waitress and the hostess, and all they could say is that it was due to the cold weather. But, I eat out a lot this time of year and never experience this, and certainly not in a nice restaurant. I did get my glass of wine taken off the bill, but I could barely stomach eating my meal. I didn't see any fruit flies in my meal, but I'm sure had I let it sit there long enough, they would have made themselves right at home.
Sad. I love Italian food, and I was really hoping that this experience would be better and not so embarrassing for a new employee I had flown up for a work trip."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Eden A.","This restaurant was yummy but I'm not sure that it was quite worth the price. Some of the staff were curt and off putting, but our server Fabio was the sweetest guy. Would not go back, but not too sorry I went."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Sam S.","The atmosphere, service and food were top notch. My only complaints were that the table was too small and the chairs are very uncomfortable.
I recommend the brochetta and Chicken parm. Cappuccino was also good."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Corri M.","Fabulous Italian restaurant!
.
Ordered the meatballs as an appetizer. I had the penne alla vodka (requested shrimp instead of pancetta) & my husband had the chicken parmigiana. Zeppoles for dessert. OMG, everything was absolutely delicious!
.
Was visiting Seattle and this spot was recommended by a local. Definitely a winner. I do recommend making a reservation for dinner hours on the weekend."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Shreya K.","3.5 stars-- Was craving pasta for a while and wanted to try a new Italian place in the city so decided to give Assaggio a try. My boyfriend and I ordered the Gnocchi as well as the pasta tasting with Pappardelle and the Orechiette. My boyfriend loved the Gnocchi as he likes the strong flavor of Gorgonzola. It was a bit too strong of a flavor for me but I thought the other two pastas were very good. For $20, however, the portion size of the Gnocchi was extremely small. Another issue was the bread they served at the beginning was very cold. Not even room temp, but out of the fridge cold. We finished the meal with a tiramisu which was surprisingly pretty large! The dish itself was average-- nothing special really. Also, service was mediocre, the host wasn't super friendly and neither were servers. Overall, a pretty average experience."
"Assaggio Ristorante","https://www.yelp.com/biz/assaggio-ristorante-seattle?osq=Italian+Food","Josef K.","Loud, but not too shabby. Sat at the bar for Happy Hour and had Brussels sprouts, meatballs, olives, and sausage pizza. It none of it was extraordinary. Just okay. If you're on 4th in Belltown and want something average and predictable, give it a shot."
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","John W.","What a nice find, downtown Seattle -
I wish local-to-me Italian restaurants could pull off the kind of affordable home-made Italian that this place does, right in downtown Seattle, no less.
If I was local, I'd be coming here quite often - I don't know how they make Italian this low of price, and this high of quality. I would have expected to pay more. Heck, in my town, homemade Italian of any kind is starting at over $20 a plate.
This place is comparable in price to Old Spaghetti Factory and Olive Garden (but obviously is worlds better)."
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Danielle D.","TLDR
I'm Italian and from NY--my standards for Italian food are high.
Seattle has a way of taking any type of soul food & making it unapproachable, so when searching through all of the restaurants I was reluctant.
I was given a few Italian restaurant suggestions, but they all were an abrupt ""no"". Through my own search, I found Machievelli. I was hesitant at first--bc yelp photos make it seem like a pizza shop--but
Took a chance.
I was blown away.
There are TWO rooms, a bar area /waiting room and a romantically lit dining room.
Tiny, but the feel and smell brought back NY memories.
I was seated with bread. Thank goodness. Put away 3 plates myself.
Gave them additional tests & ordered the traditional antipast, eggplant parm, & tiramisu.
WAS NOT DISAPPOINTED!
They are a restaurant I will forever go to --and send people to!
Bring cash trust me.
Oh man I loved this restaurant."
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Prag R.","Incredibly LONG wait time. We waited for 2 hours to get a table last night. Wish they accepted phone reservations, wonder how this never bothered them as many Yelpers have given the same feedback!
FOOD-
While waiting for the table, we hung around the bar and ordered few drinks and small plates. They were okay. We ordered the main course as soon as we got seated. The bread was good, soft and fresh. Its free for the first time and you pay on from the second order. We got the Spinach Ravioli and my Veal Saltimbocca and they both were so yummy! Worth the wait time definitely."
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Khanh N.","I am sooo glad I found this cute little place! Shoutout to my boyfriend for finding it on his Yelp search!
This cute little place was packed when we got there around 8pm on a Friday night. We put or name down (they quoted as an hour) and went elsewhere for a drink because the bar area was packed as well. The layout of the restaurant is a bit odd and a little difficult to get in and out with people wait on the bench but I think it adds to its charm. Just be prepared to wait but there are tons of places around to grab a drink or explore :)
We came back an hour later. And they called two names that didn't show and then we were up! They quoted us time perfectly. Going into the restaurant area you can see why it's such a long wait. I think I counted about 14 tables for the entire restaurant.
We sat down. Got bread. We ordered drinks. Drinks came so fast. We got a half carafe of red wine. And then we ordered. And our food came. It was such fast and great service! We felt cared for but also didn't feel like they were bothering us all the time. The bread is from Macrina bakery and it was delish! Our pastas that we got were UNREAL. Such good portions sizes and DELICIOUS.
Best part of this was that it was $44 before tip and we were stuffed and had leftovers. That's definitely a STEAL!!
Probably are new go to date night spot. Seriously love this place."
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Nancy W.","I haven't been here for a few years but still love the place. Very small venue and they don't take reservations so either get there early or plan on a wait. We were here on a Friday night and got to the restaurant about 5:15 and they were just about full, even after opening at 5. As an appetizer we ordered the Bresaola Alla Valtinellese which is cured beef, olive oil and lemon topped with arugula and shaved parmesan cheese. My friend ordered the fettuccine carbonara and I ordered the lasagna bolognese. Both were excellent, although I would have liked to have had more bolognese sauce. Noticed that in between some of the layers of lasagna there was nothing but pasta on top of pasta. Wine was nothing exceptional. Didn't order dessert but now wish I had as they featured a chocolate mousse tiramisu. Big regret there. Small cozy bar with good music."
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Tom B.","I've eaten here 18 years now. Moved away, but every time I come back to Seattle, this is a must. Cozy and delicious. Chicken Piccata
fresh lemon, capers, sweet butter - my personal favourite with a side of spaghetti. Oh man. I need to get back up there! Well done you."
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Carol B.","Honestly, how can you not love this place. It's the perfect place for authentic Italian food and it's so cheap! We've tried so many different dishes here and love each and every one. If I had to make one recommendation, it would be to try the linguine and clams. Don't forget a wine pairing!
Full warning, there's essentially no parking in this area of capitol hill so you should walk or take a ride share. There's almost always a wait, so plan accordingly. The inside is quite small which means it gets loud quickly, but again it's all worth it. We can't stay away"
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Jenny C.","Machiavelli is a good basic Italian place that is very popular with the locals. There is almost always a wait but we showed up after 8pm on the Saturday and only waited 20 minutes so that was reasonable. The server promptly brought us ice water and Columbia City bread. The bread was definitely fresh with a soft interior and a chewy crust. The dipping sauce is unique too and sold in bottles for $6.50. The wines by the glass were reasonably priced at $7.50-$8.50 per glass.
We ordered the Linguine alle Vongole $12.95 and the Fettucine Carbonara $13.95. My favorite was the linguine. The linguine had a very flavorful spicy garlic red sauce. On the other hand, the carbonara sauce lacked salt despite the bacon and the pasta was served lukewarm which detracted from our enjoyment of it. Oddly enough, the carbonara had a smaller portion size too compared to the linguine despite being the pricier entree.
Two options were available for dessert tonight: housemade tiramisu or vanilla cheesecake. We opted for the tiramisu and were not disappointed. The ladyfingers were soaked with the perfect amount of liquid and had a good coffee flavor without being soggy. The whipped mascarpone on top was a nice touch. Normally tiramisu is layers of mascarpone and ladyfingers alternating but Machiavelli does it differently and I like how there is less cream than usual.
This is a solid place and service was good so we will definitely be back but skipping the carbonara."
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Dione L.","Me and my boyfriend always walk by this restaurant and have been dying to go. We finally made it over here and literally probably MY FAVORITE italian spot in seattle.
The staff/ service was fantastic. The restaurant was super cozy and fun. The food is super reasonable and portions were good.
The pasta was super fresh i got the spaghetti with garlic and olive oil. Super light and good flavors. I'm going to have dreams about this pasta no joke!
10/10 come"
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Janhavi B.","My new go-to for a casual Italian dine-out experience. Authentic, delicious and not unnecessarily expensive (unlike most Italian joints in town). We were 3 people and shared the red pepper penne with shrimp, the carbonara and a half-carafe of wine! We ended up paying about $25 a pop. You can expect a long wait given its location in Capitol Hill but you can wait with a drink in the bar area and should get in within 30- 45 minutes. All in all - highly recommend for an amazing Italian fare!"
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Michael G.","Trattoria atmosphere, large menu, passable service in a very busy location. Tight tables make for a loud atmosphere.
Extensive menu. We had the eggplant and tortellini with creme sauce, both were spot on. There are so many Italian joints in this general area, this is a good choice for the price. Carafe wine was decent.
We will return."
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Victoria H.","Machiavelli was amazing! It is truly a little Italian treasure on Capitol Hill! I have lived in the neighborhood for a while, but recently decided to try it out and so glad I did!
The only reason I am giving four stars instead of five was the LONG wait. Otherwise, it's a fantastic restaurant! The servers and hostess were all really nice and the food is DELICIOUS. It was definitely some of the greatest Italian food that I have had in Seattle! I really enjoyed the vibe of the restaurant as well. Very hip and casual.
Myself and my friend both had the Chicken Parmigiana and we loved it! It was cooked to perfection and had a layer of sauce over it that was amazing! The cheese melted on top was delicious as well, and to top it off the ground parmesan cheese on top of it made it everything! The spaghetti that came as a sodr dish was delicious as well!
For dessert, I had their in-house made vanilla bean cheesecake, which was phenomenal. It had a Graham cracker crust that just melts in your mouth. One of the best tasting cheesecakes I have ever had!
I definitely enjoyed Machiavelli and I will be returning. :) Please note, if you go on a weekend night, please be prepared to wait a while. However, your wait will be worth it! :)"
"Ristorante Machiavelli","https://www.yelp.com/biz/ristorante-machiavelli-seattle-2?osq=Italian+Food","Nita L.","TLDR: Amazing food, cheap prices, ridiculously long wait times for both food and a table.
Food: You get a free serving of bread for the table which was fresh and soft, also much needed because the wait for food was really long. We ordered a half carafe of the house wine to drink, the spinach ravioli - which was creamy and well cooked and my ultimate favorite- The chicken liver lasagne. The chicken liver lasagne takes 25 mins to cook and every bite of it is well worth the wait.
Ambience & Service: This is a cozy restaurant with limited seating so the wait times here are incredibly long. I had to wait for more than an hour to get a table for 2. They don't accept phone reservations either. You can chill at the bar while you wait.
Cost: This is where this restaurant won me over. Cost us just 46$ for a dinner for two people that included 2 glasses of wine per person and 2 entrees. This is a very decent price to pay for the quality of food you get here.
My only complaint is the wait times involved. Else this place is awesome!"
